,tic,share_price,model_name,action,no_of_shares_for_action,amount_for_action,balance_left,total_asset_value,return_ratio,total_no_of_shares
982,INFY.NS,1721.35,sac,sell,0.0,0.0,337.05,1770218.0472593997,1.77,0.0
983,TCS.NS,3694.95,sac,buy,0.0,0.0,337.05,1770218.0472593997,1.77,479.0
984,INFY.NS,1682.2,sac,sell,0.0,0.0,337.05,1788803.2972593997,1.79,0.0
985,TCS.NS,3733.75,sac,buy,0.0,0.0,337.05,1788803.2972593997,1.79,479.0
986,INFY.NS,1738.25,sac,sell,0.0,0.0,337.05,1829063.2972593997,1.83,0.0
987,TCS.NS,3817.8,sac,buy,0.0,0.0,337.05,1829063.2972593997,1.83,479.0
988,INFY.NS,1733.3,sac,sell,0.0,0.0,337.05,1826812.0472593997,1.83,0.0
989,TCS.NS,3813.1,sac,buy,0.0,0.0,337.05,1826812.0472593997,1.83,479.0
990,INFY.NS,1724.8,sac,sell,0.0,0.0,337.05,1812968.7972593997,1.81,0.0
991,TCS.NS,3784.2,sac,buy,0.0,0.0,337.05,1812968.7972593997,1.81,479.0
992,INFY.NS,1706.95,sac,sell,0.0,0.0,337.05,1817615.0472593997,1.82,0.0
993,TCS.NS,3793.9,sac,buy,0.0,0.0,337.05,1817615.0472593997,1.82,479.0
994,INFY.NS,1730.7,sac,sell,0.0,0.0,337.05,1781929.5472593997,1.78,0.0
995,TCS.NS,3719.4,sac,buy,0.0,0.0,337.05,1781929.5472593997,1.78,479.0
996,INFY.NS,1734.35,sac,sell,0.0,0.0,337.05,1718222.5472593997,1.72,0.0
997,TCS.NS,3586.4,sac,buy,0.0,0.0,337.05,1718222.5472593997,1.72,479.0
998,INFY.NS,1742.85,sac,sell,0.0,0.0,337.05,1707397.2972593997,1.71,0.0
999,TCS.NS,3563.8,sac,buy,0.0,0.0,337.05,1707397.2972593997,1.71,479.0
1000,INFY.NS,1678.15,sac,sell,0.0,0.0,337.05,1629727.2972593997,1.63,0.0
1001,TCS.NS,3401.65,sac,buy,0.0,0.0,337.05,1629727.2972593997,1.63,479.0
1002,INFY.NS,1694.6,sac,sell,0.0,0.0,337.05,1686776.2972593997,1.69,0.0
1003,TCS.NS,3520.75,sac,buy,0.0,0.0,337.05,1686776.2972593997,1.69,479.0
1004,INFY.NS,1715.6,sac,sell,0.0,0.0,337.05,1702798.7972593997,1.7,0.0
1005,TCS.NS,3554.2,sac,buy,0.0,0.0,337.05,1702798.7972593997,1.7,479.0
1006,INFY.NS,1702.8,sac,sell,0.0,0.0,337.05,1698942.7972593997,1.7,0.0
1007,TCS.NS,3546.15,sac,buy,0.0,0.0,337.05,1698942.7972593997,1.7,479.0
1008,INFY.NS,1720.85,sac,sell,0.0,0.0,337.05,1698104.5472593997,1.7,0.0
1009,TCS.NS,3544.4,sac,buy,0.0,0.0,337.05,1698104.5472593997,1.7,479.0
1010,INFY.NS,1723.3,sac,sell,0.0,0.0,337.05,1688500.7972593997,1.69,0.0
1011,TCS.NS,3524.35,sac,buy,0.0,0.0,337.05,1688500.7972593997,1.69,479.0
1012,INFY.NS,1739.85,sac,sell,0.0,0.0,337.05,1669604.0472593997,1.67,0.0
1013,TCS.NS,3484.9,sac,buy,0.0,0.0,337.05,1669604.0472593997,1.67,479.0
1014,INFY.NS,1778.2,sac,sell,0.0,0.0,337.05,1724713.0472593997,1.72,0.0
1015,TCS.NS,3599.95,sac,buy,0.0,0.0,337.05,1724713.0472593997,1.72,479.0
1016,INFY.NS,1813.35,sac,sell,0.0,0.0,337.05,1740352.5472593997,1.74,0.0
1017,TCS.NS,3632.6,sac,buy,0.0,0.0,337.05,1740352.5472593997,1.74,479.0
1018,INFY.NS,1825.9,sac,sell,0.0,0.0,337.05,1734772.0472593997,1.73,0.0
1019,TCS.NS,3620.95,sac,buy,0.0,0.0,337.05,1734772.0472593997,1.73,479.0
1020,INFY.NS,1822.0,sac,sell,0.0,0.0,337.05,1724329.7972593997,1.72,0.0
1021,TCS.NS,3599.15,sac,buy,0.0,0.0,337.05,1724329.7972593997,1.72,479.0
1022,INFY.NS,1822.0,sac,sell,0.0,0.0,337.05,1724329.7972593997,1.72,0.0
1023,TCS.NS,3599.15,sac,buy,0.0,0.0,337.05,1724329.7972593997,1.72,479.0
1024,TCS.NS,2132.84,td3,sell,0.0,0.0,1000000.0,1000000.0,1.0,0.0
1025,INFY.NS,766.18,td3,buy,100.0,76694.21,923305.79,999923.3797180175,1.0,100.0
1026,TCS.NS,2094.43,td3,sell,0.0,0.0,923305.79,999593.1453430175,1.0,0.0
1027,INFY.NS,762.87,td3,buy,100.0,76363.65,846942.14,999516.8577392577,1.0,200.0
1028,TCS.NS,2054.18,td3,sell,0.0,0.0,846942.14,999296.7171142577,1.0,0.0
1029,INFY.NS,761.77,td3,buy,100.0,76253.47,770688.67,999220.5322570801,1.0,300.0
1030,TCS.NS,2093.8,td3,sell,0.0,0.0,770688.67,999952.7822570801,1.0,0.0
1031,INFY.NS,764.21,td3,buy,100.0,76497.79,694190.88,999876.3518554687,1.0,400.0
1032,TCS.NS,2062.19,td3,sell,0.0,0.0,694190.88,993884.3831054687,0.99,0.0
1033,INFY.NS,749.23,td3,buy,100.0,74998.3,619192.58,993809.4582641601,0.99,500.0
1034,TCS.NS,2044.61,td3,sell,0.0,0.0,619192.58,991464.3957641601,0.99,0.0
1035,INFY.NS,744.54,td3,buy,100.0,74528.82,544663.76,991389.9523864746,0.99,600.0
1036,TCS.NS,1942.31,td3,sell,0.0,0.0,544663.76,964885.5773864746,0.96,0.0
1037,INFY.NS,700.37,td3,buy,100.0,70107.01,474556.76,964815.5401733399,0.96,700.0
1038,TCS.NS,1943.43,td3,sell,0.0,0.0,474556.76,971080.2589233399,0.97,0.0
1039,INFY.NS,709.32,td3,buy,100.0,71002.86,403553.9,971009.3370056152,0.97,800.0
1040,TCS.NS,1977.32,td3,sell,0.0,0.0,403553.9,975565.5870056152,0.98,0.0
1041,INFY.NS,715.01,td3,buy,100.0,71572.96,331980.94,975494.0643066406,0.98,900.0
1042,TCS.NS,2022.96,td3,sell,0.0,0.0,331980.94,985616.1893066406,0.99,0.0
1043,INFY.NS,726.26,td3,buy,100.0,72698.77,259282.17,985543.6093078614,0.99,1000.0
1044,TCS.NS,2063.6,td3,sell,0.0,0.0,259282.17,981571.2968078614,0.98,0.0
1045,INFY.NS,722.29,td3,buy,100.0,72301.14,186981.03,981499.0930419923,0.98,1100.0
1046,TCS.NS,2055.25,td3,sell,0.0,0.0,186981.03,965021.2180419923,0.97,0.0
1047,INFY.NS,707.31,td3,buy,100.0,70801.66,116179.37,964950.4981018067,0.96,1200.0
1048,TCS.NS,1915.32,td3,sell,0.0,0.0,116179.37,925323.1856018067,0.93,0.0
1049,INFY.NS,674.29,td3,buy,100.0,67496.08,48683.29,925255.7320495606,0.93,1300.0
1050,TCS.NS,1897.2,td3,sell,0.0,0.0,48683.29,902297.6695495606,0.9,0.0
1051,INFY.NS,656.63,td3,buy,74.0,48638.95,44.35,902249.0957927246,0.9,1374.0
1052,TCS.NS,1718.67,td3,sell,0.0,0.0,44.35,830177.9082927246,0.83,0.0
1053,INFY.NS,604.17,td3,buy,0.0,0.0,44.35,830177.9082927246,0.83,1374.0
1054,TCS.NS,1754.07,td3,sell,0.0,0.0,44.35,844842.0332927246,0.84,0.0
1055,INFY.NS,614.85,td3,buy,0.0,0.0,44.35,844842.0332927246,0.84,1374.0
1056,TCS.NS,1647.34,td3,sell,0.0,0.0,44.35,766984.2207927246,0.77,0.0
1057,INFY.NS,558.18,td3,buy,0.0,0.0,44.35,766984.2207927246,0.77,1374.0
1058,TCS.NS,1610.06,td3,sell,0.0,0.0,44.35,729896.5332927246,0.73,0.0
1059,INFY.NS,531.19,td3,buy,0.0,0.0,44.35,729896.5332927246,0.73,1374.0
1060,TCS.NS,1606.56,td3,sell,0.0,0.0,44.35,702738.2832927246,0.7,0.0
1061,INFY.NS,511.42,td3,buy,0.0,0.0,44.35,702738.2832927246,0.7,1374.0
1062,TCS.NS,1600.64,td3,sell,0.0,0.0,44.35,717533.8457927246,0.72,0.0
1063,INFY.NS,522.19,td3,buy,0.0,0.0,44.35,717533.8457927246,0.72,1374.0
1064,TCS.NS,1758.23,td3,sell,0.0,0.0,44.35,769680.2207927246,0.77,0.0
1065,INFY.NS,560.14,td3,buy,0.0,0.0,44.35,769680.2207927246,0.77,1374.0
1066,TCS.NS,1633.26,td3,sell,0.0,0.0,44.35,692414.2832927246,0.69,0.0
1067,INFY.NS,503.91,td3,buy,0.0,0.0,44.35,692414.2832927246,0.69,1374.0
1068,TCS.NS,1665.98,td3,sell,0.0,0.0,44.35,775729.9707927246,0.78,0.0
1069,INFY.NS,564.55,td3,buy,0.0,0.0,44.35,775729.9707927246,0.78,1374.0
1070,TCS.NS,1712.1,td3,sell,0.0,0.0,44.35,797298.7832927246,0.8,0.0
1071,INFY.NS,580.24,td3,buy,0.0,0.0,44.35,797298.7832927246,0.8,1374.0
1072,TCS.NS,1751.87,td3,sell,0.0,0.0,44.35,845696.9707927246,0.85,0.0
1073,INFY.NS,615.47,td3,buy,0.0,0.0,44.35,845696.9707927246,0.85,1374.0
1074,TCS.NS,1784.69,td3,sell,0.0,0.0,44.35,858454.0957927246,0.86,0.0
1075,INFY.NS,624.75,td3,buy,0.0,0.0,44.35,858454.0957927246,0.86,1374.0
1076,TCS.NS,1739.69,td3,sell,0.0,0.0,44.35,824259.7832927246,0.82,0.0
1077,INFY.NS,599.87,td3,buy,0.0,0.0,44.35,824259.7832927246,0.82,1374.0
1078,TCS.NS,1786.25,td3,sell,0.0,0.0,44.35,843724.2207927246,0.84,0.0
1079,INFY.NS,614.03,td3,buy,0.0,0.0,44.35,843724.2207927246,0.84,1374.0
1080,TCS.NS,1671.46,td3,sell,0.0,0.0,44.35,792827.2207927246,0.79,0.0
1081,INFY.NS,576.99,td3,buy,0.0,0.0,44.35,792827.2207927246,0.79,1374.0
1082,TCS.NS,1618.1,td3,sell,0.0,0.0,44.35,770337.9082927246,0.77,0.0
1083,INFY.NS,560.62,td3,buy,0.0,0.0,44.35,770337.9082927246,0.77,1374.0
1084,TCS.NS,1736.46,td3,sell,0.0,0.0,44.35,840436.2207927246,0.84,0.0
1085,INFY.NS,611.64,td3,buy,0.0,0.0,44.35,840436.2207927246,0.84,1374.0
1086,TCS.NS,1668.23,td3,sell,0.0,0.0,44.35,830704.0957927246,0.83,0.0
1087,INFY.NS,604.56,td3,buy,0.0,0.0,44.35,830704.0957927246,0.83,1374.0
1088,TCS.NS,1727.61,td3,sell,0.0,0.0,44.35,836819.5957927246,0.84,0.0
1089,INFY.NS,609.01,td3,buy,0.0,0.0,44.35,836819.5957927246,0.84,1374.0
1090,TCS.NS,1720.86,td3,sell,0.0,0.0,44.35,838332.0957927246,0.84,0.0
1091,INFY.NS,610.11,td3,buy,0.0,0.0,44.35,838332.0957927246,0.84,1374.0
1092,TCS.NS,1697.29,td3,sell,0.0,0.0,44.35,840502.0332927246,0.84,0.0
1093,INFY.NS,611.69,td3,buy,0.0,0.0,44.35,840502.0332927246,0.84,1374.0
1094,TCS.NS,1678.6,td3,sell,0.0,0.0,44.35,820511.4707927246,0.82,0.0
1095,INFY.NS,597.14,td3,buy,0.0,0.0,44.35,820511.4707927246,0.82,1374.0
1096,TCS.NS,1766.78,td3,sell,0.0,0.0,44.35,826955.7832927246,0.83,0.0
1097,INFY.NS,601.83,td3,buy,0.0,0.0,44.35,826955.7832927246,0.83,1374.0
1098,TCS.NS,1778.96,td3,sell,0.0,0.0,44.35,859243.2832927246,0.86,0.0
1099,INFY.NS,625.33,td3,buy,0.0,0.0,44.35,859243.2832927246,0.86,1374.0
1100,TCS.NS,1699.73,td3,sell,0.0,0.0,44.35,832808.2832927246,0.83,0.0
1101,INFY.NS,606.09,td3,buy,0.0,0.0,44.35,832808.2832927246,0.83,1374.0
1102,TCS.NS,1730.89,td3,sell,0.0,0.0,44.35,844184.5332927246,0.84,0.0
1103,INFY.NS,614.37,td3,buy,0.0,0.0,44.35,844184.5332927246,0.84,1374.0
1104,TCS.NS,1837.26,td3,sell,0.0,0.0,44.35,893437.4707927246,0.89,0.0
1105,INFY.NS,650.21,td3,buy,0.0,0.0,44.35,893437.4707927246,0.89,1374.0
1106,TCS.NS,1778.87,td3,sell,0.0,0.0,44.35,865424.4707927246,0.87,0.0
1107,INFY.NS,629.83,td3,buy,0.0,0.0,44.35,865424.4707927246,0.87,1374.0
1108,TCS.NS,1796.52,td3,sell,0.0,0.0,44.35,874104.4707927246,0.87,0.0
1109,INFY.NS,636.14,td3,buy,0.0,0.0,44.35,874104.4707927246,0.87,1374.0
1110,TCS.NS,1818.48,td3,sell,0.0,0.0,44.35,868975.4707927246,0.87,0.0
1111,INFY.NS,632.41,td3,buy,0.0,0.0,44.35,868975.4707927246,0.87,1374.0
1112,TCS.NS,1864.06,td3,sell,0.0,0.0,44.35,889820.7207927246,0.89,0.0
1113,INFY.NS,647.58,td3,buy,0.0,0.0,44.35,889820.7207927246,0.89,1374.0
1114,TCS.NS,1970.49,td3,sell,0.0,0.0,44.35,941046.4707927246,0.94,0.0
1115,INFY.NS,684.86,td3,buy,0.0,0.0,44.35,941046.4707927246,0.94,1374.0
1116,TCS.NS,1888.32,td3,sell,0.0,0.0,44.35,886072.6582927246,0.89,0.0
1117,INFY.NS,644.85,td3,buy,0.0,0.0,44.35,886072.6582927246,0.89,1374.0
1118,TCS.NS,1890.57,td3,sell,0.0,0.0,44.35,886072.6582927246,0.89,0.0
1119,INFY.NS,644.85,td3,buy,0.0,0.0,44.35,886072.6582927246,0.89,1374.0
1120,TCS.NS,1862.06,td3,sell,0.0,0.0,44.35,875814.3457927246,0.88,0.0
1121,INFY.NS,637.39,td3,buy,0.0,0.0,44.35,875814.3457927246,0.88,1374.0
1122,TCS.NS,1850.37,td3,sell,0.0,0.0,44.35,874564.9707927246,0.87,0.0
1123,INFY.NS,636.48,td3,buy,0.0,0.0,44.35,874564.9707927246,0.87,1374.0
1124,TCS.NS,1852.08,td3,sell,0.0,0.0,44.35,886730.1582927246,0.89,0.0
1125,INFY.NS,645.33,td3,buy,0.0,0.0,44.35,886730.1582927246,0.89,1374.0
1126,TCS.NS,1893.07,td3,sell,0.0,0.0,44.35,898172.2207927246,0.9,0.0
1127,INFY.NS,653.66,td3,buy,0.0,0.0,44.35,898172.2207927246,0.9,1374.0
1128,TCS.NS,1906.96,td3,sell,0.0,0.0,44.35,904419.2832927246,0.9,0.0
1129,INFY.NS,658.21,td3,buy,0.0,0.0,44.35,904419.2832927246,0.9,1374.0
1130,TCS.NS,1907.1,td3,sell,0.0,0.0,44.35,912967.7832927246,0.91,0.0
1131,INFY.NS,664.43,td3,buy,0.0,0.0,44.35,912967.7832927246,0.91,1374.0
1132,TCS.NS,1860.84,td3,sell,0.0,0.0,44.35,865621.8457927246,0.87,0.0
1133,INFY.NS,629.97,td3,buy,0.0,0.0,44.35,865621.8457927246,0.87,1374.0
1134,TCS.NS,1851.59,td3,sell,0.0,0.0,44.35,857928.0332927246,0.86,0.0
1135,INFY.NS,624.37,td3,buy,0.0,0.0,44.35,857928.0332927246,0.86,1374.0
1136,TCS.NS,1903.14,td3,sell,0.0,0.0,44.35,873183.9707927246,0.87,0.0
1137,INFY.NS,635.47,td3,buy,0.0,0.0,44.35,873183.9707927246,0.87,1374.0
1138,TCS.NS,1906.13,td3,sell,0.0,0.0,44.35,879365.1582927246,0.88,0.0
1139,INFY.NS,639.97,td3,buy,0.0,0.0,44.35,879365.1582927246,0.88,1374.0
1140,TCS.NS,1910.97,td3,sell,0.0,0.0,44.35,880614.7207927246,0.88,0.0
1141,INFY.NS,640.88,td3,buy,0.0,0.0,44.35,880614.7207927246,0.88,1374.0
1142,TCS.NS,1947.75,td3,sell,0.0,0.0,44.35,884099.9082927246,0.88,0.0
1143,INFY.NS,643.42,td3,buy,0.0,0.0,44.35,884099.9082927246,0.88,1374.0
1144,TCS.NS,1976.26,td3,sell,0.0,0.0,44.35,910600.4707927246,0.91,0.0
1145,INFY.NS,662.7,td3,buy,0.0,0.0,44.35,910600.4707927246,0.91,1374.0
1146,TCS.NS,1900.6,td3,sell,0.0,0.0,44.35,895081.4707927246,0.9,0.0
1147,INFY.NS,651.41,td3,buy,0.0,0.0,44.35,895081.4707927246,0.9,1374.0
1148,TCS.NS,1961.54,td3,sell,0.0,0.0,44.35,927829.0957927246,0.93,0.0
1149,INFY.NS,675.24,td3,buy,0.0,0.0,44.35,927829.0957927246,0.93,1374.0
1150,TCS.NS,1960.56,td3,sell,0.0,0.0,44.35,930393.7207927246,0.93,0.0
1151,INFY.NS,677.11,td3,buy,0.0,0.0,44.35,930393.7207927246,0.93,1374.0
1152,TCS.NS,1929.31,td3,sell,0.0,0.0,44.35,921195.5957927246,0.92,0.0
1153,INFY.NS,670.42,td3,buy,0.0,0.0,44.35,921195.5957927246,0.92,1374.0
1154,TCS.NS,2000.62,td3,sell,0.0,0.0,44.35,932593.2832927246,0.93,0.0
1155,INFY.NS,678.71,td3,buy,0.0,0.0,44.35,932593.2832927246,0.93,1374.0
1156,TCS.NS,2002.48,td3,sell,0.0,0.0,44.35,943991.0957927246,0.94,0.0
1157,INFY.NS,687.01,td3,buy,0.0,0.0,44.35,943991.0957927246,0.94,1374.0
1158,TCS.NS,2007.38,td3,sell,0.0,0.0,44.35,935259.4082927246,0.94,0.0
1159,INFY.NS,680.65,td3,buy,0.0,0.0,44.35,935259.4082927246,0.94,1374.0
1160,TCS.NS,2051.92,td3,sell,0.0,0.0,44.35,943524.4707927246,0.94,0.0
1161,INFY.NS,686.67,td3,buy,0.0,0.0,44.35,943524.4707927246,0.94,1374.0
1162,TCS.NS,2009.44,td3,sell,0.0,0.0,44.35,937925.6582927246,0.94,0.0
1163,INFY.NS,682.59,td3,buy,0.0,0.0,44.35,937925.6582927246,0.94,1374.0
1164,TCS.NS,2032.5,td3,sell,0.0,0.0,44.35,960987.7207927246,0.96,0.0
1165,INFY.NS,699.38,td3,buy,0.0,0.0,44.35,960987.7207927246,0.96,1374.0
1166,TCS.NS,2032.79,td3,sell,0.0,0.0,44.35,956655.0957927246,0.96,0.0
1167,INFY.NS,696.22,td3,buy,0.0,0.0,44.35,956655.0957927246,0.96,1374.0
1168,TCS.NS,2068.8,td3,sell,0.0,0.0,44.35,954322.3457927246,0.95,0.0
1169,INFY.NS,694.53,td3,buy,0.0,0.0,44.35,954322.3457927246,0.95,1374.0
1170,TCS.NS,2028.47,td3,sell,0.0,0.0,44.35,938458.8457927246,0.94,0.0
1171,INFY.NS,682.98,td3,buy,0.0,0.0,44.35,938458.8457927246,0.94,1374.0
1172,TCS.NS,2000.86,td3,sell,0.0,0.0,44.35,922595.2832927246,0.92,0.0
1173,INFY.NS,671.43,td3,buy,0.0,0.0,44.35,922595.2832927246,0.92,1374.0
1174,TCS.NS,1991.44,td3,sell,0.0,0.0,44.35,916596.4082927246,0.92,0.0
1175,INFY.NS,667.07,td3,buy,0.0,0.0,44.35,916596.4082927246,0.92,1374.0
1176,TCS.NS,2007.04,td3,sell,0.0,0.0,44.35,934792.9707927246,0.93,0.0
1177,INFY.NS,680.31,td3,buy,0.0,0.0,44.35,934792.9707927246,0.93,1374.0
1178,TCS.NS,2009.0,td3,sell,0.0,0.0,44.35,938058.9082927246,0.94,0.0
1179,INFY.NS,682.69,td3,buy,0.0,0.0,44.35,938058.9082927246,0.94,1374.0
1180,TCS.NS,1999.48,td3,sell,0.0,0.0,44.35,951722.9082927246,0.95,0.0
1181,INFY.NS,692.63,td3,buy,0.0,0.0,44.35,951722.9082927246,0.95,1374.0
1182,TCS.NS,2005.86,td3,sell,0.0,0.0,44.35,940591.7207927246,0.94,0.0
1183,INFY.NS,684.53,td3,buy,0.0,0.0,44.35,940591.7207927246,0.94,1374.0
1184,TCS.NS,1989.53,td3,sell,0.0,0.0,44.35,938125.5957927246,0.94,0.0
1185,INFY.NS,682.74,td3,buy,0.0,0.0,44.35,938125.5957927246,0.94,1374.0
1186,TCS.NS,1996.74,td3,sell,0.0,0.0,44.35,960721.1582927246,0.96,0.0
1187,INFY.NS,699.18,td3,buy,0.0,0.0,44.35,960721.1582927246,0.96,1374.0
1188,TCS.NS,2003.51,td3,sell,0.0,0.0,44.35,952056.1582927246,0.95,0.0
1189,INFY.NS,692.88,td3,buy,0.0,0.0,44.35,952056.1582927246,0.95,1374.0
1190,TCS.NS,1977.9,td3,sell,0.0,0.0,44.35,933859.6582927246,0.93,0.0
1191,INFY.NS,679.63,td3,buy,0.0,0.0,44.35,933859.6582927246,0.93,1374.0
1192,TCS.NS,2078.7,td3,sell,0.0,0.0,44.35,997447.2207927246,1.0,0.0
1193,INFY.NS,725.91,td3,buy,0.0,0.0,44.35,997447.2207927246,1.0,1374.0
1194,TCS.NS,2061.83,td3,sell,0.0,0.0,44.35,975518.1582927246,0.98,0.0
1195,INFY.NS,709.95,td3,buy,0.0,0.0,44.35,975518.1582927246,0.98,1374.0
1196,TCS.NS,2042.7,td3,sell,0.0,0.0,44.35,981116.9707927246,0.98,0.0
1197,INFY.NS,714.03,td3,buy,0.0,0.0,44.35,981116.9707927246,0.98,1374.0
1198,TCS.NS,2052.41,td3,sell,0.0,0.0,44.35,975718.2207927246,0.98,0.0
1199,INFY.NS,710.1,td3,buy,0.0,0.0,44.35,975718.2207927246,0.98,1374.0
1200,TCS.NS,2116.28,td3,sell,0.0,0.0,44.35,1008644.9082927246,1.01,0.0
1201,INFY.NS,734.06,td3,buy,0.0,0.0,44.35,1008644.9082927246,1.01,1374.0
1202,TCS.NS,2157.97,td3,sell,0.0,0.0,44.35,1016776.7832927246,1.02,0.0
1203,INFY.NS,739.98,td3,buy,0.0,0.0,44.35,1016776.7832927246,1.02,1374.0
1204,TCS.NS,2220.32,td3,sell,0.0,0.0,44.35,1018509.6582927246,1.02,0.0
1205,INFY.NS,741.24,td3,buy,0.0,0.0,44.35,1018509.6582927246,1.02,1374.0
1206,TCS.NS,2226.89,td3,sell,0.0,0.0,44.35,1058701.7207927248,1.06,0.0
1207,INFY.NS,770.49,td3,buy,0.0,0.0,44.35,1058701.7207927248,1.06,1374.0
1208,TCS.NS,2176.86,td3,sell,0.0,0.0,44.35,1032773.4707927246,1.03,0.0
1209,INFY.NS,751.62,td3,buy,0.0,0.0,44.35,1032773.4707927246,1.03,1374.0
1210,TCS.NS,2162.58,td3,sell,0.0,0.0,44.35,1042104.9082927246,1.04,0.0
1211,INFY.NS,758.41,td3,buy,0.0,0.0,44.35,1042104.9082927246,1.04,1374.0
1212,TCS.NS,2180.24,td3,sell,0.0,0.0,44.35,1042304.8457927246,1.04,0.0
1213,INFY.NS,758.56,td3,buy,0.0,0.0,44.35,1042304.8457927246,1.04,1374.0
1214,TCS.NS,2177.94,td3,sell,0.0,0.0,44.35,1062567.5957927248,1.06,0.0
1215,INFY.NS,773.31,td3,buy,0.0,0.0,44.35,1062567.5957927248,1.06,1374.0
1216,TCS.NS,2130.8,td3,sell,0.0,0.0,44.35,1044171.2207927246,1.04,0.0
1217,INFY.NS,759.92,td3,buy,0.0,0.0,44.35,1044171.2207927246,1.04,1374.0
1218,TCS.NS,2191.58,td3,sell,0.0,0.0,44.35,1107758.7207927248,1.11,0.0
1219,INFY.NS,806.2,td3,buy,0.0,0.0,44.35,1107758.7207927248,1.11,1374.0
1220,TCS.NS,2197.33,td3,sell,0.0,0.0,44.35,1214470.8457927248,1.21,0.0
1221,INFY.NS,883.86,td3,buy,0.0,0.0,44.35,1214470.8457927248,1.21,1374.0
1222,TCS.NS,2163.9,td3,sell,0.0,0.0,44.35,1204006.3457927248,1.2,0.0
1223,INFY.NS,876.25,td3,buy,0.0,0.0,44.35,1204006.3457927248,1.2,1374.0
1224,TCS.NS,2170.93,td3,sell,0.0,0.0,44.35,1245531.4707927248,1.25,0.0
1225,INFY.NS,906.47,td3,buy,0.0,0.0,44.35,1245531.4707927248,1.25,1374.0
1226,TCS.NS,2187.79,td3,sell,0.0,0.0,44.35,1248797.4707927248,1.25,0.0
1227,INFY.NS,908.85,td3,buy,0.0,0.0,44.35,1248797.4707927248,1.25,1374.0
1228,TCS.NS,2154.26,td3,sell,0.0,0.0,44.35,1223669.0957927248,1.22,0.0
1229,INFY.NS,890.56,td3,buy,0.0,0.0,44.35,1223669.0957927248,1.22,1374.0
1230,TCS.NS,2134.84,td3,sell,0.0,0.0,44.35,1210405.0957927248,1.21,0.0
1231,INFY.NS,880.9,td3,buy,0.0,0.0,44.35,1210405.0957927248,1.21,1374.0
1232,TCS.NS,2121.27,td3,sell,0.0,0.0,44.35,1230267.7207927248,1.23,0.0
1233,INFY.NS,895.36,td3,buy,0.0,0.0,44.35,1230267.7207927248,1.23,1374.0
1234,TCS.NS,2169.84,td3,sell,0.0,0.0,44.35,1264394.3457927248,1.26,0.0
1235,INFY.NS,920.2,td3,buy,0.0,0.0,44.35,1264394.3457927248,1.26,1374.0
1236,TCS.NS,2271.07,td3,sell,0.0,0.0,44.35,1283590.5957927248,1.28,0.0
1237,INFY.NS,934.17,td3,buy,0.0,0.0,44.35,1283590.5957927248,1.28,1374.0
1238,TCS.NS,2237.94,td3,sell,0.0,0.0,44.35,1271992.8457927248,1.27,0.0
1239,INFY.NS,925.73,td3,buy,0.0,0.0,44.35,1271992.8457927248,1.27,1374.0
1240,TCS.NS,2241.33,td3,sell,0.0,0.0,44.35,1281724.3457927248,1.28,0.0
1241,INFY.NS,932.81,td3,buy,0.0,0.0,44.35,1281724.3457927248,1.28,1374.0
1242,TCS.NS,2243.2,td3,sell,0.0,0.0,44.35,1287789.8457927248,1.29,0.0
1243,INFY.NS,937.22,td3,buy,0.0,0.0,44.35,1287789.8457927248,1.29,1374.0
1244,TCS.NS,2216.4,td3,sell,0.0,0.0,44.35,1275658.8457927248,1.28,0.0
1245,INFY.NS,928.39,td3,buy,0.0,0.0,44.35,1275658.8457927248,1.28,1374.0
1246,TCS.NS,2212.03,td3,sell,0.0,0.0,44.35,1266260.5957927248,1.27,0.0
1247,INFY.NS,921.55,td3,buy,0.0,0.0,44.35,1266260.5957927248,1.27,1374.0
1248,TCS.NS,2221.66,td3,sell,0.0,0.0,44.35,1259395.4707927248,1.26,0.0
1249,INFY.NS,916.56,td3,buy,0.0,0.0,44.35,1259395.4707927248,1.26,1374.0
1250,TCS.NS,2269.45,td3,sell,0.0,0.0,44.35,1294255.0957927248,1.29,0.0
1251,INFY.NS,941.93,td3,buy,0.0,0.0,44.35,1294255.0957927248,1.29,1374.0
1252,TCS.NS,2256.91,td3,sell,0.0,0.0,44.35,1267660.3457927248,1.27,0.0
1253,INFY.NS,922.57,td3,buy,0.0,0.0,44.35,1267660.3457927248,1.27,1374.0
1254,TCS.NS,2244.57,td3,sell,0.0,0.0,44.35,1268260.2207927248,1.27,0.0
1255,INFY.NS,923.01,td3,buy,0.0,0.0,44.35,1268260.2207927248,1.27,1374.0
1256,TCS.NS,2241.72,td3,sell,0.0,0.0,44.35,1264394.3457927248,1.26,0.0
1257,INFY.NS,920.2,td3,buy,0.0,0.0,44.35,1264394.3457927248,1.26,1374.0
1258,TCS.NS,2219.55,td3,sell,0.0,0.0,44.35,1273059.3457927248,1.27,0.0
1259,INFY.NS,926.5,td3,buy,0.0,0.0,44.35,1273059.3457927248,1.27,1374.0
1260,TCS.NS,2216.7,td3,sell,0.0,0.0,44.35,1268060.3457927248,1.27,0.0
1261,INFY.NS,922.86,td3,buy,0.0,0.0,44.35,1268060.3457927248,1.27,1374.0
1262,TCS.NS,2204.6,td3,sell,0.0,0.0,44.35,1271259.7207927248,1.27,0.0
1263,INFY.NS,925.19,td3,buy,0.0,0.0,44.35,1271259.7207927248,1.27,1374.0
