date,action,tic,num_of_shares,price,total_num_shares,balance
2022-09-08,sell,JSWSTEEL.NS,0,685.35,0,39.34
2022-09-08,sell,HEROMOTOCO.NS,0,2857.3,0,39.34
2022-09-08,sell,HDFCBANK.NS,0,1497.6,0,39.34
2022-09-08,sell,HDFC.NS,0,2449.65,0,39.34
2022-09-08,sell,HCLTECH.NS,0,931.05,0,39.34
2022-09-08,sell,AXISBANK.NS,0,779.75,0,39.34
2022-09-08,sell,GRASIM.NS,0,1769.85,0,39.34
2022-09-08,sell,HINDALCO.NS,0,420.55,0,39.34
2022-09-08,sell,BAJFINANCE.NS,0,7257.65,0,39.34
2022-09-08,sell,DRREDDY.NS,0,4271.65,0,39.34
2022-09-08,buy,WIPRO.NS,0,412.8,296,39.34
2022-09-08,buy,SBIN.NS,0,544.65,287,39.34
2022-09-08,buy,UPL.NS,0,737.5,292,39.34
2022-09-08,buy,LT.NS,0,1974.4,300,39.34
2022-09-08,buy,EICHERMOT.NS,0,3425.75,296,39.34
2022-09-08,buy,M&M.NS,0,1321.9,299,39.34
2022-09-08,buy,MARUTI.NS,0,8790.65,299,39.34
2022-09-08,buy,NTPC.NS,0,166.8,295,39.34
2022-09-08,buy,POWERGRID.NS,0,224.4,298,39.34
2022-09-08,buy,RELIANCE.NS,0,2585.4,290,39.34
2022-09-08,buy,CIPLA.NS,0,1056.05,299,39.34
2022-09-08,buy,BHARTIARTL.NS,0,769.8,284,39.34
2022-09-08,buy,TATASTEEL.NS,0,105.85,298,39.34
2022-09-08,buy,BAJAJ-AUTO.NS,0,3846.6,297,39.34
2022-09-08,buy,SUNPHARMA.NS,0,894.3,293,39.34
2022-09-08,buy,BAJAJFINSV.NS,0,17382.85,296,39.34
2022-09-08,buy,TECHM.NS,0,1089.6,292,39.34
2022-09-08,buy,TATACONSUM.NS,0,819.1,299,39.34
2022-09-08,buy,ICICIBANK.NS,0,898.8,289,39.34
2022-09-09,sell,ASIANPAINT.NS,0,3441.85,0,39.34
2022-09-09,sell,ULTRACEMCO.NS,0,6783.65,0,39.34
2022-09-09,sell,TITAN.NS,0,2603.45,0,39.34
2022-09-09,sell,TCS.NS,0,3217.65,0,39.34
2022-09-09,sell,TATAMOTORS.NS,0,445.9,0,39.34
2022-09-09,sell,SHREECEM.NS,0,24505.6,0,39.34
2022-09-09,sell,ONGC.NS,0,134.0,0,39.34
2022-09-09,sell,NESTLEIND.NS,0,19051.25,0,39.34
2022-09-09,sell,LUPIN.NS,0,668.55,0,39.34
2022-09-09,sell,KOTAKBANK.NS,0,1926.35,0,39.34
2022-09-09,sell,ITC.NS,0,330.5,0,39.34
2022-09-09,sell,IOC.NS,0,72.55,0,39.34
2022-09-09,sell,INFY.NS,0,1511.65,0,39.34
2022-09-09,sell,INDUSINDBK.NS,0,1137.15,0,39.34
2022-09-09,sell,HINDUNILVR.NS,0,2588.7,0,39.34
2022-09-09,sell,JSWSTEEL.NS,0,686.95,0,39.34
2022-09-09,sell,HEROMOTOCO.NS,0,2838.45,0,39.34
2022-09-09,sell,HDFCBANK.NS,0,1498.6,0,39.34
2022-09-09,sell,HDFC.NS,0,2431.5,0,39.34
2022-09-09,sell,HCLTECH.NS,0,948.5,0,39.34
2022-09-09,sell,AXISBANK.NS,0,784.85,0,39.34
2022-09-09,sell,GRASIM.NS,0,1748.25,0,39.34
2022-09-09,sell,HINDALCO.NS,0,426.0,0,39.34
2022-09-09,sell,BAJFINANCE.NS,0,7180.9,0,39.34
2022-09-09,sell,DRREDDY.NS,0,4255.1,0,39.34
2022-09-09,buy,WIPRO.NS,0,417.15,296,39.34
2022-09-09,buy,SBIN.NS,0,553.35,287,39.34
2022-09-09,buy,UPL.NS,0,742.0,292,39.34
2022-09-09,buy,LT.NS,0,1949.75,300,39.34
2022-09-09,buy,EICHERMOT.NS,0,3473.15,296,39.34
2022-09-09,buy,M&M.NS,0,1301.25,299,39.34
2022-09-09,buy,MARUTI.NS,0,8946.0,299,39.34
2022-09-09,buy,NTPC.NS,0,166.6,295,39.34
2022-09-09,buy,POWERGRID.NS,0,222.9,298,39.34
2022-09-09,buy,RELIANCE.NS,0,2569.3,290,39.34
2022-09-09,buy,CIPLA.NS,0,1058.3,299,39.34
2022-09-09,buy,BHARTIARTL.NS,0,765.75,284,39.34
2022-09-09,buy,TATASTEEL.NS,0,105.7,298,39.34
2022-09-09,buy,BAJAJ-AUTO.NS,0,3848.6,297,39.34
2022-09-09,buy,SUNPHARMA.NS,0,890.0,293,39.34
2022-09-09,buy,BAJAJFINSV.NS,0,17205.65,296,39.34
2022-09-09,buy,TECHM.NS,0,1126.65,292,39.34
2022-09-09,buy,TATACONSUM.NS,0,816.3,299,39.34
2022-09-09,buy,ICICIBANK.NS,0,901.25,289,39.34
2022-09-12,sell,ASIANPAINT.NS,0,3432.2,0,39.34
2022-09-12,sell,ULTRACEMCO.NS,0,6869.6,0,39.34
2022-09-12,sell,TITAN.NS,0,2661.15,0,39.34
2022-09-12,sell,TCS.NS,0,3242.95,0,39.34
2022-09-12,sell,TATAMOTORS.NS,0,451.0,0,39.34
2022-09-12,sell,SHREECEM.NS,0,24135.1,0,39.34
2022-09-12,sell,ONGC.NS,0,134.0,0,39.34
2022-09-12,sell,NESTLEIND.NS,0,18968.2,0,39.34
2022-09-12,sell,LUPIN.NS,0,671.65,0,39.34
2022-09-12,sell,KOTAKBANK.NS,0,1924.0,0,39.34
2022-09-12,sell,ITC.NS,0,330.9,0,39.34
2022-09-12,sell,IOC.NS,0,72.65,0,39.34
2022-09-12,sell,INFY.NS,0,1536.2,0,39.34
2022-09-12,sell,INDUSINDBK.NS,0,1136.85,0,39.34
2022-09-12,sell,HINDUNILVR.NS,0,2580.4,0,39.34
2022-09-12,sell,JSWSTEEL.NS,0,686.55,0,39.34
2022-09-12,sell,HEROMOTOCO.NS,0,2857.9,0,39.34
2022-09-12,sell,HDFCBANK.NS,0,1493.55,0,39.34
2022-09-12,sell,HDFC.NS,0,2419.0,0,39.34
2022-09-12,sell,HCLTECH.NS,0,955.55,0,39.34
2022-09-12,sell,AXISBANK.NS,0,801.0,0,39.34
2022-09-12,sell,GRASIM.NS,0,1768.45,0,39.34
2022-09-12,sell,HINDALCO.NS,0,431.15,0,39.34
2022-09-12,sell,BAJFINANCE.NS,0,7286.9,0,39.34
2022-09-12,sell,DRREDDY.NS,0,4261.15,0,39.34
2022-09-12,buy,WIPRO.NS,0,422.0,296,39.34
2022-09-12,buy,SBIN.NS,0,554.9,287,39.34
2022-09-12,buy,UPL.NS,0,756.35,292,39.34
2022-09-12,buy,LT.NS,0,1961.9,300,39.34
2022-09-12,buy,EICHERMOT.NS,0,3538.95,296,39.34
2022-09-12,buy,M&M.NS,0,1297.05,299,39.34
2022-09-12,buy,MARUTI.NS,0,8927.65,299,39.34
2022-09-12,buy,NTPC.NS,0,166.4,295,39.34
2022-09-12,buy,POWERGRID.NS,0,223.95,298,39.34
2022-09-12,buy,RELIANCE.NS,0,2598.05,290,39.34
2022-09-12,buy,CIPLA.NS,0,1064.75,299,39.34
2022-09-12,buy,BHARTIARTL.NS,0,769.15,284,39.34
2022-09-12,buy,TATASTEEL.NS,0,107.75,298,39.34
2022-09-12,buy,BAJAJ-AUTO.NS,0,3870.3,297,39.34
2022-09-12,buy,SUNPHARMA.NS,0,887.7,293,39.34
2022-09-12,buy,BAJAJFINSV.NS,0,17138.05,296,39.34
2022-09-12,buy,TECHM.NS,0,1150.1,292,39.34
2022-09-12,buy,TATACONSUM.NS,0,825.5,299,39.34
2022-09-12,buy,ICICIBANK.NS,0,907.2,289,39.34
2022-09-14,sell,ASIANPAINT.NS,0,3438.95,0,39.34
2022-09-14,sell,ULTRACEMCO.NS,0,6875.75,0,39.34
2022-09-14,sell,TITAN.NS,0,2700.6,0,39.34
2022-09-14,sell,TCS.NS,0,3120.4,0,39.34
2022-09-14,sell,TATAMOTORS.NS,0,450.2,0,39.34
2022-09-14,sell,SHREECEM.NS,0,24131.35,0,39.34
2022-09-14,sell,ONGC.NS,0,133.2,0,39.34
2022-09-14,sell,NESTLEIND.NS,0,19108.75,0,39.34
2022-09-14,sell,LUPIN.NS,0,666.4,0,39.34
2022-09-14,sell,KOTAKBANK.NS,0,1954.7,0,39.34
2022-09-14,sell,ITC.NS,0,335.35,0,39.34
2022-09-14,sell,IOC.NS,0,71.8,0,39.34
2022-09-14,sell,INFY.NS,0,1475.4,0,39.34
2022-09-14,sell,INDUSINDBK.NS,0,1215.75,0,39.34
2022-09-14,sell,HINDUNILVR.NS,0,2571.4,0,39.34
2022-09-14,sell,JSWSTEEL.NS,0,692.85,0,39.34
2022-09-14,sell,HEROMOTOCO.NS,0,2851.5,0,39.34
2022-09-14,sell,HDFCBANK.NS,0,1528.65,0,39.34
2022-09-14,sell,HDFC.NS,0,2453.35,0,39.34
2022-09-14,sell,HCLTECH.NS,0,932.0,0,39.34
2022-09-14,sell,AXISBANK.NS,0,803.05,0,39.34
2022-09-14,sell,GRASIM.NS,0,1782.8,0,39.34
2022-09-14,sell,HINDALCO.NS,0,442.0,0,39.34
2022-09-14,sell,BAJFINANCE.NS,0,7483.45,0,39.34
2022-09-14,sell,DRREDDY.NS,0,4214.15,0,39.34
2022-09-14,buy,WIPRO.NS,0,416.3,296,39.34
2022-09-14,buy,SBIN.NS,0,571.75,287,39.34
2022-09-14,buy,UPL.NS,0,748.3,292,39.34
2022-09-14,buy,LT.NS,0,1953.9,300,39.34
2022-09-14,buy,EICHERMOT.NS,0,3541.8,296,39.34
2022-09-14,buy,M&M.NS,0,1298.05,299,39.34
2022-09-14,buy,MARUTI.NS,0,8967.2,299,39.34
2022-09-14,buy,NTPC.NS,0,172.35,295,39.34
2022-09-14,buy,POWERGRID.NS,0,232.55,298,39.34
2022-09-14,buy,RELIANCE.NS,0,2588.35,290,39.34
2022-09-14,buy,CIPLA.NS,0,1059.95,299,39.34
2022-09-14,buy,BHARTIARTL.NS,0,783.35,284,39.34
2022-09-14,buy,TATASTEEL.NS,0,109.15,298,39.34
2022-09-14,buy,BAJAJ-AUTO.NS,0,3850.25,297,39.34
2022-09-14,buy,SUNPHARMA.NS,0,883.75,293,39.34
2022-09-14,buy,BAJAJFINSV.NS,0,1805.35,296,39.34
2022-09-14,buy,TECHM.NS,0,1114.7,292,39.34
2022-09-14,buy,TATACONSUM.NS,0,840.25,299,39.34
2022-09-14,buy,ICICIBANK.NS,0,918.1,289,39.34
2022-09-15,sell,ASIANPAINT.NS,0,3395.4,0,39.34
2022-09-15,sell,ULTRACEMCO.NS,0,6790.05,0,39.34
2022-09-15,sell,TITAN.NS,0,2656.15,0,39.34
2022-09-15,sell,TCS.NS,0,3104.35,0,39.34
2022-09-15,sell,TATAMOTORS.NS,0,447.25,0,39.34
2022-09-15,sell,SHREECEM.NS,0,23912.6,0,39.34
2022-09-15,sell,ONGC.NS,0,132.6,0,39.34
2022-09-15,sell,NESTLEIND.NS,0,19009.0,0,39.34
2022-09-15,sell,LUPIN.NS,0,662.9,0,39.34
2022-09-15,sell,KOTAKBANK.NS,0,1934.15,0,39.34
2022-09-15,sell,ITC.NS,0,334.1,0,39.34
2022-09-15,sell,IOC.NS,0,71.55,0,39.34
2022-09-15,sell,INFY.NS,0,1432.8,0,39.34
2022-09-15,sell,INDUSINDBK.NS,0,1195.85,0,39.34
2022-09-15,sell,HINDUNILVR.NS,0,2560.4,0,39.34
2022-09-15,sell,JSWSTEEL.NS,0,689.65,0,39.34
2022-09-15,sell,HEROMOTOCO.NS,0,2790.3,0,39.34
2022-09-15,sell,HDFCBANK.NS,0,1520.7,0,39.34
2022-09-15,sell,HDFC.NS,0,2459.4,0,39.34
2022-09-15,sell,HCLTECH.NS,0,919.9,0,39.34
2022-09-15,sell,AXISBANK.NS,0,790.0,0,39.34
2022-09-15,sell,GRASIM.NS,0,1808.3,0,39.34
2022-09-15,sell,HINDALCO.NS,0,424.4,0,39.34
2022-09-15,sell,BAJFINANCE.NS,0,7386.3,0,39.34
2022-09-15,sell,DRREDDY.NS,0,4169.0,0,39.34
2022-09-15,buy,WIPRO.NS,0,415.05,296,39.34
2022-09-15,buy,SBIN.NS,0,572.15,287,39.34
2022-09-15,buy,UPL.NS,0,742.6,292,39.34
2022-09-15,buy,LT.NS,0,1957.5,300,39.34
2022-09-15,buy,EICHERMOT.NS,0,3622.25,296,39.34
2022-09-15,buy,M&M.NS,0,1297.05,299,39.34
2022-09-15,buy,MARUTI.NS,0,9209.75,299,39.34
2022-09-15,buy,NTPC.NS,0,175.1,295,39.34
2022-09-15,buy,POWERGRID.NS,0,237.6,298,39.34
2022-09-15,buy,RELIANCE.NS,0,2562.7,290,39.34
2022-09-15,buy,CIPLA.NS,0,1033.3,299,39.34
2022-09-15,buy,BHARTIARTL.NS,0,785.1,284,39.34
2022-09-15,buy,TATASTEEL.NS,0,107.0,298,39.34
2022-09-15,buy,BAJAJ-AUTO.NS,0,3768.0,297,39.34
2022-09-15,buy,SUNPHARMA.NS,0,874.3,293,39.34
2022-09-15,buy,BAJAJFINSV.NS,0,1772.2,296,39.34
2022-09-15,buy,TECHM.NS,0,1083.0,292,39.34
2022-09-15,buy,TATACONSUM.NS,0,837.4,299,39.34
2022-09-15,buy,ICICIBANK.NS,0,917.6,289,39.34
2022-09-16,sell,ASIANPAINT.NS,0,3322.55,0,39.34
2022-09-16,sell,ULTRACEMCO.NS,0,6481.4,0,39.34
2022-09-16,sell,TITAN.NS,0,2611.8,0,39.34
2022-09-16,sell,TCS.NS,0,3008.7,0,39.34
2022-09-16,sell,TATAMOTORS.NS,0,432.5,0,39.34
2022-09-16,sell,SHREECEM.NS,0,23317.7,0,39.34
2022-09-16,sell,ONGC.NS,0,131.25,0,39.34
2022-09-16,sell,NESTLEIND.NS,0,18404.2,0,39.34
2022-09-16,sell,LUPIN.NS,0,632.15,0,39.34
2022-09-16,sell,KOTAKBANK.NS,0,1930.3,0,39.34
2022-09-16,sell,ITC.NS,0,331.3,0,39.34
2022-09-16,sell,IOC.NS,0,69.95,0,39.34
2022-09-16,sell,INFY.NS,0,1377.05,0,39.34
2022-09-16,sell,INDUSINDBK.NS,0,1227.35,0,39.34
2022-09-16,sell,HINDUNILVR.NS,0,2528.15,0,39.34
2022-09-16,sell,JSWSTEEL.NS,0,685.85,0,39.34
2022-09-16,sell,HEROMOTOCO.NS,0,2685.2,0,39.34
2022-09-16,sell,HDFCBANK.NS,0,1492.75,0,39.34
2022-09-16,sell,HDFC.NS,0,2404.1,0,39.34
2022-09-16,sell,HCLTECH.NS,0,896.9,0,39.34
2022-09-16,sell,AXISBANK.NS,0,789.3,0,39.34
2022-09-16,sell,GRASIM.NS,0,1744.6,0,39.34
2022-09-16,sell,HINDALCO.NS,0,412.5,0,39.34
2022-09-16,sell,BAJFINANCE.NS,0,7274.1,0,39.34
2022-09-16,sell,DRREDDY.NS,0,4077.35,0,39.34
2022-09-16,buy,WIPRO.NS,0,401.65,296,39.34
2022-09-16,buy,SBIN.NS,0,561.8,287,39.34
2022-09-16,buy,UPL.NS,0,703.4,292,39.34
2022-09-16,buy,LT.NS,0,1920.0,300,39.34
2022-09-16,buy,EICHERMOT.NS,0,3549.0,296,39.34
2022-09-16,buy,M&M.NS,0,1250.1,299,39.34
2022-09-16,buy,MARUTI.NS,0,9189.65,299,39.34
2022-09-16,buy,NTPC.NS,0,172.8,295,39.34
2022-09-16,buy,POWERGRID.NS,0,235.65,298,39.34
2022-09-16,buy,RELIANCE.NS,0,2499.2,290,39.34
2022-09-16,buy,CIPLA.NS,0,1043.5,299,39.34
2022-09-16,buy,BHARTIARTL.NS,0,779.65,284,39.34
2022-09-16,buy,TATASTEEL.NS,0,105.7,298,39.34
2022-09-16,buy,BAJAJ-AUTO.NS,0,3689.55,297,39.34
2022-09-16,buy,SUNPHARMA.NS,0,868.05,293,39.34
2022-09-16,buy,BAJAJFINSV.NS,0,1734.9,296,39.34
2022-09-16,buy,TECHM.NS,0,1033.2,292,39.34
2022-09-16,buy,TATACONSUM.NS,0,795.2,299,39.34
2022-09-16,buy,ICICIBANK.NS,0,909.1,289,39.34
2022-09-19,sell,ASIANPAINT.NS,0,3316.25,0,39.34
2022-09-19,sell,ULTRACEMCO.NS,0,6459.85,0,39.34
2022-09-19,sell,TITAN.NS,0,2619.8,0,39.34
2022-09-19,sell,TCS.NS,0,3028.8,0,39.34
2022-09-19,sell,TATAMOTORS.NS,0,425.45,0,39.34
2022-09-19,sell,SHREECEM.NS,0,23401.1,0,39.34
2022-09-19,sell,ONGC.NS,0,130.55,0,39.34
2022-09-19,sell,NESTLEIND.NS,0,18765.25,0,39.34
2022-09-19,sell,LUPIN.NS,0,641.25,0,39.34
2022-09-19,sell,KOTAKBANK.NS,0,1929.5,0,39.34
2022-09-19,sell,ITC.NS,0,335.6,0,39.34
2022-09-19,sell,IOC.NS,0,69.65,0,39.34
2022-09-19,sell,INFY.NS,0,1390.3,0,39.34
2022-09-19,sell,INDUSINDBK.NS,0,1225.75,0,39.34
2022-09-19,sell,HINDUNILVR.NS,0,2579.25,0,39.34
2022-09-19,sell,JSWSTEEL.NS,0,679.95,0,39.34
2022-09-19,sell,HEROMOTOCO.NS,0,2704.4,0,39.34
2022-09-19,sell,HDFCBANK.NS,0,1502.6,0,39.34
2022-09-19,sell,HDFC.NS,0,2441.4,0,39.34
2022-09-19,sell,HCLTECH.NS,0,897.8,0,39.34
2022-09-19,sell,AXISBANK.NS,0,798.1,0,39.34
2022-09-19,sell,GRASIM.NS,0,1749.35,0,39.34
2022-09-19,sell,HINDALCO.NS,0,412.15,0,39.34
2022-09-19,sell,BAJFINANCE.NS,0,7496.1,0,39.34
2022-09-19,sell,DRREDDY.NS,0,4099.15,0,39.34
2022-09-19,buy,WIPRO.NS,0,401.95,296,39.34
2022-09-19,buy,SBIN.NS,0,572.25,287,39.34
2022-09-19,buy,UPL.NS,0,712.25,292,39.34
2022-09-19,buy,LT.NS,0,1910.7,300,39.34
2022-09-19,buy,EICHERMOT.NS,0,3590.25,296,39.34
2022-09-19,buy,M&M.NS,0,1288.65,299,39.34
2022-09-19,buy,MARUTI.NS,0,9280.85,299,39.34
2022-09-19,buy,NTPC.NS,0,171.0,295,39.34
2022-09-19,buy,POWERGRID.NS,0,233.15,298,39.34
2022-09-19,buy,RELIANCE.NS,0,2502.45,290,39.34
2022-09-19,buy,CIPLA.NS,0,1036.3,299,39.34
2022-09-19,buy,BHARTIARTL.NS,0,782.75,284,39.34
2022-09-19,buy,TATASTEEL.NS,0,103.1,298,39.34
2022-09-19,buy,BAJAJ-AUTO.NS,0,3708.25,297,39.34
2022-09-19,buy,SUNPHARMA.NS,0,874.85,293,39.34
2022-09-19,buy,BAJAJFINSV.NS,0,1765.95,296,39.34
2022-09-19,buy,TECHM.NS,0,1039.5,292,39.34
2022-09-19,buy,TATACONSUM.NS,0,793.0,299,39.34
2022-09-19,buy,ICICIBANK.NS,0,899.2,289,39.34
2022-09-20,sell,ASIANPAINT.NS,0,3393.2,0,39.34
2022-09-20,sell,ULTRACEMCO.NS,0,6484.65,0,39.34
2022-09-20,sell,TITAN.NS,0,2684.0,0,39.34
2022-09-20,sell,TCS.NS,0,3040.3,0,39.34
2022-09-20,sell,TATAMOTORS.NS,0,434.25,0,39.34
2022-09-20,sell,SHREECEM.NS,0,23242.7,0,39.34
2022-09-20,sell,ONGC.NS,0,133.2,0,39.34
2022-09-20,sell,NESTLEIND.NS,0,18616.65,0,39.34
2022-09-20,sell,LUPIN.NS,0,671.25,0,39.34
2022-09-20,sell,KOTAKBANK.NS,0,1939.75,0,39.34
2022-09-20,sell,ITC.NS,0,336.0,0,39.34
2022-09-20,sell,IOC.NS,0,69.1,0,39.34
2022-09-20,sell,INFY.NS,0,1388.55,0,39.34
2022-09-20,sell,INDUSINDBK.NS,0,1264.1,0,39.34
2022-09-20,sell,HINDUNILVR.NS,0,2583.55,0,39.34
2022-09-20,sell,JSWSTEEL.NS,0,689.0,0,39.34
2022-09-20,sell,HEROMOTOCO.NS,0,2771.55,0,39.34
2022-09-20,sell,HDFCBANK.NS,0,1520.7,0,39.34
2022-09-20,sell,HDFC.NS,0,2486.25,0,39.34
2022-09-20,sell,HCLTECH.NS,0,914.0,0,39.34
2022-09-20,sell,AXISBANK.NS,0,812.75,0,39.34
2022-09-20,sell,GRASIM.NS,0,1741.65,0,39.34
2022-09-20,sell,HINDALCO.NS,0,421.45,0,39.34
2022-09-20,sell,BAJFINANCE.NS,0,7635.4,0,39.34
2022-09-20,sell,DRREDDY.NS,0,4216.0,0,39.34
2022-09-20,buy,WIPRO.NS,0,404.9,296,39.34
2022-09-20,buy,SBIN.NS,0,574.05,287,39.34
2022-09-20,buy,UPL.NS,0,719.9,292,39.34
2022-09-20,buy,LT.NS,0,1932.7,300,39.34
2022-09-20,buy,EICHERMOT.NS,0,3711.55,296,39.34
2022-09-20,buy,M&M.NS,0,1302.95,299,39.34
2022-09-20,buy,MARUTI.NS,0,9300.85,299,39.34
2022-09-20,buy,NTPC.NS,0,171.9,295,39.34
2022-09-20,buy,POWERGRID.NS,0,232.7,298,39.34
2022-09-20,buy,RELIANCE.NS,0,2502.85,290,39.34
2022-09-20,buy,CIPLA.NS,0,1092.3,299,39.34
2022-09-20,buy,BHARTIARTL.NS,0,792.15,284,39.34
2022-09-20,buy,TATASTEEL.NS,0,105.8,298,39.34
2022-09-20,buy,BAJAJ-AUTO.NS,0,3768.6,297,39.34
2022-09-20,buy,SUNPHARMA.NS,0,911.95,293,39.34
2022-09-20,buy,BAJAJFINSV.NS,0,1799.6,296,39.34
2022-09-20,buy,TECHM.NS,0,1056.15,292,39.34
2022-09-20,buy,TATACONSUM.NS,0,804.2,299,39.34
2022-09-20,buy,ICICIBANK.NS,0,916.75,289,39.34
2022-09-21,sell,ASIANPAINT.NS,0,3356.05,0,39.34
2022-09-21,sell,ULTRACEMCO.NS,0,6313.75,0,39.34
2022-09-21,sell,TITAN.NS,0,2666.65,0,39.34
2022-09-21,sell,TCS.NS,0,3001.2,0,39.34
2022-09-21,sell,TATAMOTORS.NS,0,427.65,0,39.34
2022-09-21,sell,SHREECEM.NS,0,22023.95,0,39.34
2022-09-21,sell,ONGC.NS,0,130.9,0,39.34
2022-09-21,sell,NESTLEIND.NS,0,18649.9,0,39.34
2022-09-21,sell,LUPIN.NS,0,661.35,0,39.34
2022-09-21,sell,KOTAKBANK.NS,0,1918.5,0,39.34
2022-09-21,sell,ITC.NS,0,340.95,0,39.34
2022-09-21,sell,IOC.NS,0,68.45,0,39.34
2022-09-21,sell,INFY.NS,0,1377.25,0,39.34
2022-09-21,sell,INDUSINDBK.NS,0,1224.25,0,39.34
2022-09-21,sell,HINDUNILVR.NS,0,2623.6,0,39.34
2022-09-21,sell,JSWSTEEL.NS,0,684.85,0,39.34
2022-09-21,sell,HEROMOTOCO.NS,0,2776.65,0,39.34
2022-09-21,sell,HDFCBANK.NS,0,1518.35,0,39.34
2022-09-21,sell,HDFC.NS,0,2459.85,0,39.34
2022-09-21,sell,HCLTECH.NS,0,900.95,0,39.34
2022-09-21,sell,AXISBANK.NS,0,806.55,0,39.34
2022-09-21,sell,GRASIM.NS,0,1719.85,0,39.34
2022-09-21,sell,HINDALCO.NS,0,411.35,0,39.34
2022-09-21,sell,BAJFINANCE.NS,0,7690.65,0,39.34
2022-09-21,sell,DRREDDY.NS,0,4152.75,0,39.34
2022-09-21,buy,WIPRO.NS,0,400.75,296,39.34
2022-09-21,buy,SBIN.NS,0,569.7,287,39.34
2022-09-21,buy,UPL.NS,0,717.5,292,39.34
2022-09-21,buy,LT.NS,0,1895.65,300,39.34
2022-09-21,buy,EICHERMOT.NS,0,3682.05,296,39.34
2022-09-21,buy,M&M.NS,0,1306.65,299,39.34
2022-09-21,buy,MARUTI.NS,0,9247.9,299,39.34
2022-09-21,buy,NTPC.NS,0,168.6,295,39.34
2022-09-21,buy,POWERGRID.NS,0,227.05,298,39.34
2022-09-21,buy,RELIANCE.NS,0,2509.75,290,39.34
2022-09-21,buy,CIPLA.NS,0,1070.4,299,39.34
2022-09-21,buy,BHARTIARTL.NS,0,780.2,284,39.34
2022-09-21,buy,TATASTEEL.NS,0,104.45,298,39.34
2022-09-21,buy,BAJAJ-AUTO.NS,0,3730.6,297,39.34
2022-09-21,buy,SUNPHARMA.NS,0,905.3,293,39.34
2022-09-21,buy,BAJAJFINSV.NS,0,1802.0,296,39.34
2022-09-21,buy,TECHM.NS,0,1060.15,292,39.34
2022-09-21,buy,TATACONSUM.NS,0,804.2,299,39.34
2022-09-21,buy,ICICIBANK.NS,0,915.25,289,39.34
2022-09-22,sell,ASIANPAINT.NS,0,3436.0,0,39.34
2022-09-22,sell,ULTRACEMCO.NS,0,6239.4,0,39.34
2022-09-22,sell,TITAN.NS,0,2737.6,0,39.34
2022-09-22,sell,TCS.NS,0,3007.4,0,39.34
2022-09-22,sell,TATAMOTORS.NS,0,432.2,0,39.34
2022-09-22,sell,SHREECEM.NS,0,21703.5,0,39.34
2022-09-22,sell,ONGC.NS,0,128.65,0,39.34
2022-09-22,sell,NESTLEIND.NS,0,18638.3,0,39.34
2022-09-22,sell,LUPIN.NS,0,663.3,0,39.34
2022-09-22,sell,KOTAKBANK.NS,0,1892.75,0,39.34
2022-09-22,sell,ITC.NS,0,345.05,0,39.34
2022-09-22,sell,IOC.NS,0,67.8,0,39.34
2022-09-22,sell,INFY.NS,0,1367.95,0,39.34
2022-09-22,sell,INDUSINDBK.NS,0,1216.55,0,39.34
2022-09-22,sell,HINDUNILVR.NS,0,2692.75,0,39.34
2022-09-22,sell,JSWSTEEL.NS,0,679.35,0,39.34
2022-09-22,sell,HEROMOTOCO.NS,0,2776.95,0,39.34
2022-09-22,sell,HDFCBANK.NS,0,1486.0,0,39.34
2022-09-22,sell,HDFC.NS,0,2416.65,0,39.34
2022-09-22,sell,HCLTECH.NS,0,897.65,0,39.34
2022-09-22,sell,AXISBANK.NS,0,789.2,0,39.34
2022-09-22,sell,GRASIM.NS,0,1732.7,0,39.34
2022-09-22,sell,HINDALCO.NS,0,412.1,0,39.34
2022-09-22,sell,BAJFINANCE.NS,0,7719.55,0,39.34
2022-09-22,sell,DRREDDY.NS,0,4182.4,0,39.34
2022-09-22,buy,WIPRO.NS,0,397.95,296,39.34
2022-09-22,buy,SBIN.NS,0,567.3,287,39.34
2022-09-22,buy,UPL.NS,0,721.35,292,39.34
2022-09-22,buy,LT.NS,0,1888.2,300,39.34
2022-09-22,buy,EICHERMOT.NS,0,3748.75,296,39.34
2022-09-22,buy,M&M.NS,0,1310.4,299,39.34
2022-09-22,buy,MARUTI.NS,0,9401.85,299,39.34
2022-09-22,buy,NTPC.NS,0,168.65,295,39.34
2022-09-22,buy,POWERGRID.NS,0,220.1,298,39.34
2022-09-22,buy,RELIANCE.NS,0,2486.1,290,39.34
2022-09-22,buy,CIPLA.NS,0,1061.9,299,39.34
2022-09-22,buy,BHARTIARTL.NS,0,784.1,284,39.34
2022-09-22,buy,TATASTEEL.NS,0,103.6,298,39.34
2022-09-22,buy,BAJAJ-AUTO.NS,0,3728.9,297,39.34
2022-09-22,buy,SUNPHARMA.NS,0,908.0,293,39.34
2022-09-22,buy,BAJAJFINSV.NS,0,1772.35,296,39.34
2022-09-22,buy,TECHM.NS,0,1048.4,292,39.34
2022-09-22,buy,TATACONSUM.NS,0,803.2,299,39.34
2022-09-22,buy,ICICIBANK.NS,0,903.4,289,39.34
2022-09-23,sell,ASIANPAINT.NS,0,3395.25,0,39.34
2022-09-23,sell,ULTRACEMCO.NS,0,6139.95,0,39.34
2022-09-23,sell,TITAN.NS,0,2672.45,0,39.34
2022-09-23,sell,TCS.NS,0,2982.05,0,39.34
